Date,VOLATILITY_30D,NEWS_SENTIMENT_DAILY_AVG,NEWS_NEG_SENTIMENT_COUNT,NEWS_POS_SENTIMENT_COUNT,NEWS_NEUTRAL_SENTIMENT_COUNT,RSI_14D,RSI_30D,PX_TO_EBITDA,PX_TO_CASH_FLOW,REL_5D
11/07/2017,18.746,0.1155,110,173,457,76.9487,67.4969,12.7859,14.2436,4.991
11/08/2017,18.49,0.1136,55,129,335,78.3279,68.5115,12.8905,14.3601,4.429
11/09/2017,18.602,0.1219,28,129,339,77.0776,67.9591,12.8641,14.3308,1.475
11/10/2017,18.819,0.1433,25,92,237,72.8676,66.1056,12.7756,14.2322,0.082
11/13/2017,18.986,0.1476,10,19,73,70.4696,65.044,12.7244,14.1751,-1.538
11/14/2017,19.609,0.1634,16,105,216,62.1888,61.2226,12.5321,13.9609,-2.949
11/15/2017,20.066,0.1514,78,105,239,56.0894,58.1839,12.3668,13.7767,-2.756
11/16/2017,20.211,0.1217,27,61,156,59.8773,60.0188,12.5145,13.9413,-2.457
11/17/2017,20.386,0.1026,25,67,183,57.3707,58.7643,12.445,13.8639,-2.191
11/20/2017,20.407,0.0849,13,25,76,56.9116,58.5378,12.4326,13.85,0.267
11/21/2017,20.924,0.1033,23,55,154,62.8611,61.3988,12.6637,14.1075,2.184
11/22/2017,20.908,0.0624,20,69,269,65.7909,62.9231,12.7968,14.2558,#N/A N/A
11/23/2017,#N/A N/A,0.1764,20,71,143,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.602
11/24/2017,20.927,0.0566,11,30,114,65.8069,62.9314,12.7976,14.2566,1.428
11/27/2017,20.587,0.0708,7,24,94,63.0203,61.6715,12.7332,14.1849,0.078
11/28/2017,20.753,0.1642,11,65,138,59.8566,60.2259,12.6586,14.1018,-3.122
11/29/2017,21.835,0.0483,28,58,236,50.2876,55.4898,12.396,13.8093,-3.651
11/30/2017,20.556,0.0635,53,75,280,55.3611,57.7584,12.5694,14.0024,-3.713
12/01/2017,20.692,0.2082,72,137,265,53.3807,56.7484,12.5109,13.9372,-3.869
12/04/2017,20.903,0.2349,10,70,124,50.3499,55.1885,12.4194,13.8354,-2.076
12/05/2017,20.911,0.1585,44,101,219,49.9589,54.9884,12.4077,13.8223,-0.399
12/06/2017,20.89,0.1727,44,121,251,48.3663,54.1879,12.3617,13.771,-1.076
12/07/2017,20.86,0.2065,24,104,211,49.224,54.5249,12.3843,13.7963,-1.329
12/08/2017,18.234,0.1776,17,78,166,49.3701,54.5806,12.388,13.8003,0.905
12/11/2017,17.937,0.216,4,50,89,57.9664,58.0882,12.6294,14.0692,-0.098
12/12/2017,17.61,0.5237,14,247,240,55.0098,56.7554,12.5584,13.9902,0.644
12/13/2017,17.131,0.2248,11,118,226,56.4166,57.3503,12.6001,14.0366,1.136
12/14/2017,17.027,0.4061,22,179,215,56.2504,57.2788,12.5964,14.0326,1.783
12/15/2017,15.47,0.3234,14,117,177,60.6217,59.1239,12.7244,14.1751,1.026
12/18/2017,15.741,0.2168,7,27,54,65.7771,61.5301,12.9036,14.3748,0.996
12/19/2017,16.061,0.3595,51,118,143,59.3555,58.7832,12.7661,14.2216,0.588
12/20/2017,15.86,-0.191,86,85,158,58.7314,58.5101,12.7522,14.2061,0.388
12/21/2017,15.899,0.0627,43,98,340,60.2932,59.1914,12.8005,14.2599,0.316
12/22/2017,15.761,-0.1497,111,79,299,60.2932,59.1914,12.8005,14.2599,#N/A N/A
12/25/2017,#N/A N/A,-0.2748,11,8,21,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,-2.968
12/26/2017,17.521,-0.7541,82,35,40,46.5495,52.934,12.4758,13.8981,-2.299
12/27/2017,16.93,-0.7556,235,113,106,46.638,52.9687,12.478,13.9006,-2.178
12/28/2017,16.45,0.3627,151,180,186,48.1183,53.5366,12.5131,13.9397,-2.906
12/29/2017,16.388,-0.5031,283,153,296,43.1499,51.0777,11.772,13.3602,#N/A N/A
01/01/2018,#N/A N/A,0.2092,10,12,21,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,-2.027
01/02/2018,17.17,-0.1651,21,21,47,51.9084,54.6099,11.9828,13.5994,-0.239
01/03/2018,17.166,0.3434,32,107,148,51.8233,54.5695,11.9807,13.597,-0.116
01/04/2018,16.3,0.2048,41,87,167,53.9903,55.4771,12.0364,13.6601,0.218
01/05/2018,16.354,0.2294,74,157,282,58.8936,57.6332,12.1734,13.8157,0.247
01/08/2018,16.392,0.2443,25,65,113,56.7448,56.696,12.1282,13.7644,-0.839
01/09/2018,16.321,0.1334,75,110,270,56.6763,56.6667,12.1268,13.7628,-0.099
01/10/2018,16.218,0.255,57,114,190,56.5292,56.6061,12.124,13.7596,-0.294
01/11/2018,14.89,0.1702,64,94,200,59.3406,57.7623,12.1929,13.8378,-0.371
01/12/2018,14.641,0.1129,42,66,184,63.9331,59.7887,12.3188,13.9807,#N/A N/A
01/15/2018,#N/A N/A,0.1465,9,22,53,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.01
01/16/2018,14.657,-0.174,37,34,84,60.2867,58.3488,12.2562,13.9096,0.857
01/17/2018,15.115,0.2347,70,90,134,66.8669,61.4539,12.4586,14.1394,1.021
01/18/2018,15.093,0.2549,161,376,627,67.1888,61.6166,12.4698,14.152,0.266
01/19/2018,15.121,-0.2103,184,114,385,63.8486,60.2997,12.4141,14.0888,-1.699
01/22/2018,15.42,-0.094,40,45,137,58.1654,57.9609,12.3125,13.9736,-1.737
01/23/2018,15.42,0.216,53,116,210,58.275,58.007,12.3153,13.9767,-3.924
01/24/2018,15.27,0.1339,47,157,370,48.6083,53.7061,12.1192,13.7541,-5.932
01/25/2018,16.142,0.1056,104,146,388,40.608,49.5174,11.9028,13.5086,-5.988
01/26/2018,16.126,0.1451,49,97,244,41.9318,50.0359,11.9306,13.5401,-5.791
01/29/2018,17.283,0.3107,63,77,86,34.5678,45.7244,11.6837,13.2599,-5.13
01/30/2018,17.002,-0.4496,205,159,202,32.836,44.6153,11.6148,13.1817,-3.43
01/31/2018,16.378,-0.5306,246,135,224,34.4786,45.2536,11.6468,13.218,-1.346
02/01/2018,16.179,-0.4423,181,126,192,35.7658,45.7457,11.6712,13.2457,-2.668
02/02/2018,20.674,0.7289,158,576,322,24.8362,38.3313,11.1648,12.6709,0.367
02/05/2018,21.62,0.2448,41,88,157,21.025,35.0905,10.8858,12.3544,2.252
02/06/2018,25.437,0.39,53,181,227,37.7917,43.1936,11.3408,12.8707,0.339
02/07/2018,25.12,0.1318,98,112,266,33.6822,40.4088,11.098,12.5952,1.106
02/08/2018,26.244,0.2407,31,90,156,29.3576,37.2811,10.7926,12.2486,2.756
02/09/2018,26.405,0.1041,51,70,187,32.0541,38.6901,10.8803,12.3481,3.698
02/12/2018,29.186,0.1625,7,30,77,43.6383,45.0726,11.3185,12.8454,2.022
02/13/2018,28.804,0.138,21,76,188,46.1944,46.5616,11.4319,12.9741,4.248
02/14/2018,29.413,0.2956,40,113,177,50.6726,49.2093,11.6427,13.2133,5.367
02/15/2018,31.097,0.2046,46,103,196,57.7042,53.6185,12.0336,13.657,5.696
02/16/2018,30.91,0.3464,44,156,218,56.8348,53.143,11.9946,13.6128,#N/A N/A
02/19/2018,#N/A N/A,-0.1014,25,16,77,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.274
02/20/2018,30.906,0.1199,35,42,102,55.8955,52.6427,11.9543,13.567,2.616
02/21/2018,30.93,0.1834,34,76,149,54.5889,51.9622,11.9,13.5054,2.862
02/22/2018,31.046,0.1162,41,89,211,56.5923,53.1117,11.9995,13.6183,0.856
02/23/2018,31.446,0.0978,35,66,194,60.5267,55.4265,12.2082,13.8551,2.024
02/26/2018,31.848,0.1422,14,58,139,64.5312,57.9127,12.4496,14.1291,2.746
02/27/2018,31.823,0.2656,51,160,279,63.3739,57.3595,12.4092,14.0833,3.642
02/28/2018,31.439,0.1584,31,78,180,62.8092,57.0969,12.3905,14.062,2.445
03/01/2018,31.868,0.2394,33,76,134,56.5397,54.1337,12.1734,13.8157,2.496
03/02/2018,31.929,0.2292,18,56,105,58.279,55.0692,12.2576,13.9112,0.929
03/05/2018,31.856,0.212,18,43,79,59.1663,55.5421,12.3,13.9594,-0.378
03/06/2018,31.857,0.3193,27,98,142,58.8349,55.3938,12.2896,13.9475,-2.202
03/07/2018,31.606,0.104,25,43,119,55.1955,53.7699,12.1755,13.818,-1.154
03/08/2018,31.245,0.1027,36,53,146,58.4214,55.347,12.3084,13.9688,-1.354
03/09/2018,31.604,0.2839,23,69,114,62.9888,57.7217,12.5198,14.2088,0.479
03/12/2018,30.893,0.277,5,36,55,65.336,59.0124,12.6409,14.3462,0.498
03/13/2018,31.011,0.2958,24,142,229,61.1366,57.1957,12.5191,14.208,1.107
03/14/2018,31.189,0.0812,29,67,210,57.648,55.6464,12.4127,14.0873,0.659
03/15/2018,31.191,0.0421,25,32,155,58.0022,55.8163,12.4273,14.1038,0.153
03/16/2018,27.741,0.1442,24,63,149,56.4761,55.1604,12.3835,14.0541,-1.04
03/19/2018,26.93,0.208,25,56,99,50.32,52.4097,12.1943,13.8394,-0.895
03/20/2018,24.375,0.1321,53,74,184,50.1901,52.3502,12.1901,13.8346,-2.689
03/21/2018,24.495,0.194,33,63,126,42.389,48.5712,11.9139,13.5212,-1.78
03/22/2018,23.232,0.1916,21,67,130,38.4643,46.4566,11.7456,13.3302,-1.486
03/23/2018,24.464,0.1069,37,52,146,33.1274,43.3053,11.4736,13.0215,0.572
03/26/2018,25.514,0.0476,7,32,132,48.5289,50.2906,12.0183,13.6396,-0.102
03/27/2018,26.722,0.1928,18,95,186,42.557,46.908,11.7101,13.2899,1.193
03/28/2018,26.387,0.1196,63,248,650,40.3138,45.5765,11.5807,13.143,-0.528
03/29/2018,24.448,0.0441,52,60,263,42.5915,46.671,11.2303,12.6327,#N/A N/A
03/30/2018,#N/A N/A,0.0442,40,64,282,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.305
04/02/2018,24.496,0.0582,8,17,65,41.1602,45.8636,11.1567,12.5499,-0.891
04/03/2018,24.719,0.0695,84,118,435,44.2941,47.3289,11.2712,12.6786,0.706
04/04/2018,25.372,0.0808,30,68,220,49.7243,49.9669,11.4867,12.9211,1.542
04/05/2018,25.333,0.1035,31,69,199,51.602,50.9069,11.5663,13.0107,1.76
04/06/2018,25.904,0.0788,22,54,181,44.8951,47.4794,11.2705,12.6779,0.801
04/09/2018,25.329,0.0687,13,39,125,47.6629,48.8261,11.3823,12.8036,1.243
04/10/2018,26.048,0.0737,33,118,368,52.5782,51.3013,11.5965,13.0446,0.579
04/11/2018,26.071,0.1007,49,63,180,51.2658,50.6597,11.5422,12.9836,0.732
04/12/2018,25.747,0.1719,54,78,169,53.8685,51.9641,11.656,13.1116,1.746
04/13/2018,25.679,0.1273,23,56,142,54.7713,52.4157,11.6955,13.156,0.896
04/16/2018,25.73,0.0887,2,18,56,56.4663,53.2557,11.7685,13.2381,0.998
04/17/2018,26.061,0.1589,22,58,139,60.0464,55.077,11.9305,13.4203,0.601
04/18/2018,25.904,0.3147,6,84,123,59.1801,54.7125,11.9037,13.3901,-1.843
04/19/2018,27.126,0.2003,18,66,126,49.4913,50.3676,11.5663,13.0107,-5.648
04/20/2018,29.179,-0.1997,81,67,166,39.6668,45.1564,11.0924,12.4776,-5.752
04/23/2018,28.921,0.351,17,40,46,39.1001,44.8311,11.0603,12.4415,-6.092
04/24/2018,29.04,0.4901,75,171,159,36.4155,43.2854,10.9064,12.2683,-5.565
04/25/2018,29.085,0.1681,99,99,204,37.8344,43.903,10.9539,12.3217,-4.032
04/26/2018,29.124,0.1907,31,115,227,39.0111,44.4058,10.992,12.3647,-2.043
04/27/2018,29.241,0.1351,22,71,175,36.529,43.0745,10.8649,12.2216,0.852
04/30/2018,29.65,0.2929,27,47,67,42.6135,45.6814,11.0616,12.443,2.989
05/01/2018,30.58,0.3317,65,140,186,49.432,48.8466,11.3187,12.7321,8.048
05/02/2018,32.573,0.8075,62,715,380,59.5105,54.2154,11.8187,13.2945,9.239
05/03/2018,32.227,0.8094,41,341,172,59.8794,54.4274,11.8401,13.3186,13.528
05/04/2018,33.081,0.4886,32,116,126,66.9188,58.7155,12.3046,13.8412,11.011
05/07/2018,30.36,0.3113,17,54,80,68.0749,59.4715,12.3937,13.9413,9.319
05/08/2018,29.061,0.467,18,145,158,68.8591,59.9789,12.4532,14.0083,3.668
05/09/2018,28.723,0.191,30,57,106,70.0262,60.7274,12.5409,14.1069,3.751
05/10/2018,28.864,0.0914,36,59,183,72.3125,62.2228,12.7203,14.3087,0.171
05/11/2018,28.903,0.2744,14,146,240,69.2355,60.9244,12.6232,14.1995,-0.525
05/14/2018,28.908,-0.0982,43,41,133,68.2859,60.5279,12.5938,14.1664,-1.251
05/15/2018,28.766,-0.1073,64,63,198,64.579,58.9846,12.4793,14.0377,-0.472
05/16/2018,28.806,0.1744,47,79,169,66.5678,60.0567,12.5958,14.1687,-1.499
05/17/2018,27.555,0.0775,23,58,197,63.9244,58.9663,12.5161,14.0791,-0.672
05/18/2018,27.567,0.0487,22,42,181,62.3995,58.3401,12.4706,14.0279,-0.381
05/21/2018,27.178,0.2118,14,29,52,64.1855,59.2099,12.559,14.1273,-0.092
05/22/2018,27.131,0.0733,29,40,137,63.0373,58.758,12.5275,14.0919,-0.301
05/23/2018,27.068,0.0286,26,31,175,64.7701,59.5729,12.6078,14.1822,0.339
05/24/2018,27.091,0.1102,34,69,198,64.2029,59.3606,12.5938,14.1664,0.907
05/25/2018,27.067,-0.2209,134,86,250,64.881,59.6651,12.6226,14.1988,#N/A N/A
05/28/2018,#N/A N/A,-0.045,10,6,48,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.75
05/29/2018,26.894,0.2183,24,57,97,62.8531,58.9426,12.5771,14.1476,0.197
05/30/2018,26.893,0.1301,45,98,229,61.6328,58.5114,12.5503,14.1175,0.237
05/31/2018,25.236,0.0868,22,59,195,59.6678,57.8222,12.5081,14.07,0.857
06/01/2018,21.509,0.0562,39,51,200,65.9259,60.4031,12.7337,14.3238,0.778
06/04/2018,21.401,0.0285,13,34,202,68.416,61.5514,12.8401,14.4435,0.673
06/05/2018,20.566,0.0277,51,244,1352,70.5718,62.5959,12.9392,14.5549,1.652
06/06/2018,20.574,0.0306,23,80,428,71.5195,63.0657,12.984,14.6054,1.094
06/07/2018,20.723,0.0519,29,59,243,69.6448,62.436,12.9492,14.5662,-0.843
06/08/2018,20.542,-0.145,67,66,160,63.5712,60.3269,12.8314,14.4337,-1.572
06/11/2018,20.323,-0.079,17,18,57,62.0159,59.7691,12.7999,14.3983,-1.891
06/12/2018,19.55,0.0973,17,60,171,64.1275,60.6108,12.8702,14.4774,-1.807
06/13/2018,15.775,0.0621,23,55,202,58.8279,58.6992,12.7645,14.3584,-1.805
06/14/2018,15.786,-0.1028,69,61,210,59.0585,58.7843,12.7712,14.3659,-1.514
06/15/2018,11.731,0.1092,38,55,144,52.8142,56.4266,12.64,14.2184,-1.009
06/18/2018,11.574,0.2377,8,50,89,52.5092,56.3074,12.6333,14.2108,-2.579
06/19/2018,12.555,-0.1435,115,106,277,44.1361,52.7891,12.4291,13.9812,-1.909
06/20/2018,12.441,0.1166,50,67,166,46.5727,53.5858,12.4833,14.0422,-1.642
06/21/2018,11.709,0.0863,28,47,142,43.9237,52.411,12.4137,13.9639,-1.195
06/22/2018,11.538,0.0465,20,32,144,42.5697,51.801,12.3776,13.9232,-1.468
06/25/2018,12.303,-0.1153,21,14,60,36.4138,48.8081,12.1935,13.7162,0.763
06/26/2018,12.676,0.0472,18,64,287,43.6284,51.2049,12.3448,13.8863,1.221
06/27/2018,12.319,0.082,33,63,206,43.0007,50.9103,12.3267,13.866,1.253
06/28/2018,12.417,0.1041,84,101,255,47.0709,52.3186,12.4164,13.9669,1.447
06/29/2018,12.387,0.2514,28,64,102,46.0404,51.8706,11.9094,12.7043,2.387
07/02/2018,12.665,0.466,18,31,27,52.0416,54.032,12.0426,12.8464,0.085
07/03/2018,13.694,0.1087,11,45,115,43.783,50.3483,11.8328,12.6227,#N/A N/A
07/04/2018,#N/A N/A,0.2602,12,54,93,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,-0.687
07/05/2018,13.78,0.171,11,30,67,47.8306,51.8887,11.928,12.7242,-0.266
07/06/2018,14.428,0.1621,15,67,149,54.0213,54.4286,12.0934,12.9006,0.522
07/09/2018,14.999,0.1739,5,20,45,59.3031,56.8233,12.2613,13.0797,-0.75
07/10/2018,14.958,0.0911,15,77,236,58.6636,56.5524,12.2465,13.064,-0.086
07/11/2018,15.481,0.092,74,99,275,52.1583,53.7078,12.0876,12.8944,0.766
07/12/2018,16.21,0.164,43,73,163,58.4815,56.5885,12.2903,13.1106,0.28
07/13/2018,15.322,0.3002,27,153,232,59.0368,56.8531,12.3096,13.1312,-0.337
07/16/2018,15.126,0.3016,8,46,69,57.8699,56.3557,12.2825,13.1024,0.015
07/17/2018,14.961,0.1118,30,59,158,58.9922,56.8577,12.3173,13.1394,-0.156
07/18/2018,14.991,0.2169,20,61,109,55.8753,55.572,12.2497,13.0674,0.223
07/19/2018,15.183,0.0499,24,38,152,59.1514,56.9901,12.3449,13.169,0.039
07/20/2018,14.949,0.1764,34,60,128,57.778,56.4361,12.3166,13.1388,0.061
07/23/2018,14.932,0.2045,7,24,53,58.182,56.6047,12.3276,13.1504,0.422
07/24/2018,15,0.2009,14,61,121,61.4316,57.9803,12.417,13.2458,1.227
07/25/2018,15.015,0.1251,42,65,172,65.2405,59.7103,12.5341,13.3707,0.039
07/26/2018,15.06,0.2064,20,73,143,62.995,58.8699,12.4949,13.3289,-0.842
07/27/2018,15.608,0.4113,15,82,95,52.6596,54.6565,12.287,13.1072,-0.732
07/30/2018,15.71,0.4496,16,54,61,49.7478,53.348,12.2182,13.0338,-1.26
07/31/2018,14.857,0.4645,27,148,162,50.7885,53.7547,12.2427,13.0598,4.631
08/01/2018,22.494,0.8188,50,684,339,70.3177,63.4733,12.9639,13.8292,7.172
08/02/2018,23.65,0.8099,58,469,242,75.7606,67.2179,13.3428,14.2334,8.081
08/03/2018,23.559,0.7342,69,674,444,76.2386,67.5683,13.3814,14.2746,8.243
08/06/2018,22.808,0.1617,33,76,160,77.1135,68.2011,13.4509,14.3487,7.234
08/07/2018,23.065,0.1462,56,105,246,71.9369,65.791,13.3248,14.2142,1.258
08/08/2018,23.027,0.1585,23,80,178,72.0811,65.8801,13.3338,14.2238,-0.212
08/09/2018,23.035,0.136,23,71,160,73.7706,66.9178,13.4387,14.3357,0.028
08/10/2018,23.181,0.1144,12,79,210,69.9927,65.2183,13.3518,14.243,0.912
08/13/2018,23.089,0.0851,4,12,42,71.5501,66.1023,13.438,14.335,1.934
08/14/2018,22.119,0.1223,26,69,168,72.5574,66.6776,13.4946,14.3954,2.858
08/15/2018,22.101,0.1908,37,80,159,73.128,67.0003,13.5262,14.429,2.589
08/16/2018,22.133,0.0959,37,62,182,76.4432,68.9548,13.7243,14.6404,4.223
08/17/2018,22.44,-0.1929,64,54,134,80.1,71.3802,13.9984,14.9328,1.887
08/20/2018,22.79,0.1147,25,36,90,73.9479,68.6203,13.862,14.7873,1.698
08/21/2018,22.242,0.1268,63,82,208,72.7557,68.0809,13.835,14.7585,0.735
08/22/2018,21.965,0.2057,49,85,155,72.7669,68.087,13.8356,14.7591,0.441
08/23/2018,21.961,0.3841,18,126,155,73.2899,68.3658,13.8639,14.7893,-1.501
08/24/2018,21.877,0.1439,25,96,217,74.1054,68.7952,13.907,14.8353,-0.235
08/27/2018,21.903,0.1344,7,28,73,76.1856,69.9174,14.0216,14.9575,0.948
08/28/2018,21.705,0.1408,10,86,210,78.0623,70.9847,14.1348,15.0783,1.829
08/29/2018,21.892,0.1516,29,71,164,81.058,72.8423,14.3458,15.3034,2.838
08/30/2018,21.798,0.1553,39,85,196,82.6525,73.9218,14.4777,15.4441,4.333
08/31/2018,21.817,0.2243,69,214,376,84.4413,75.2144,14.645,15.6225,#N/A N/A
09/03/2018,#N/A N/A,0.0404,9,16,84,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,4.782
09/04/2018,21.828,0.224,16,55,92,84.9118,75.5662,14.692,15.6726,3.582
09/05/2018,22.105,0.3353,16,130,191,79.62,73.3676,14.5961,15.5704,1.305
09/06/2018,22.945,0.1154,33,78,213,68.0621,68.1758,14.3535,15.3116,-0.649
09/07/2018,22.327,0.282,28,141,237,63.3348,65.8734,14.2377,15.1881,-3.272
09/10/2018,22.799,0.2649,43,102,170,56.3769,62.2831,14.0467,14.9843,-1.675
09/11/2018,23.56,0.2084,52,156,300,64.2401,65.8606,14.4018,15.3631,-2.567
09/12/2018,17.953,0.3988,71,331,415,58.5191,62.7593,14.2229,15.1723,0.571
09/13/2018,17.349,0.2676,160,1094,1768,64.9721,65.9458,14.5665,15.5388,-0.012
09/14/2018,17.88,0.2476,43,323,562,60.1243,63.2512,14.4012,15.3624,-0.609
09/17/2018,19.916,0.2219,22,65,112,50.6805,57.6046,14.0177,14.9534,-3.057
09/18/2018,19.63,0.0676,37,138,476,51.1793,57.8398,14.0409,14.9781,-1.868
09/19/2018,19.631,0.0755,41,108,362,51.3705,57.927,14.0492,14.987,-3.699
09/20/2018,19.623,0.0881,43,71,222,53.8566,59.0458,14.156,15.1009,-3.58
09/21/2018,19.836,0.1669,16,110,239,49.9318,56.8145,14.0035,14.9383,0.274
09/24/2018,20.148,0.0963,10,33,98,54.6339,58.9346,14.2049,15.1531,1.417
09/25/2018,20.18,0.2576,27,159,275,56.5973,59.8467,14.295,15.2492,1.008
09/26/2018,20.4,0.0955,32,103,316,53.4478,58.1573,14.1811,15.1277,2.824
09/27/2018,20.811,0.1575,36,85,199,59.6382,61.0671,14.4726,15.4386,4.271
09/28/2018,20.065,0.2915,27,123,195,60.6217,61.5495,13.7284,14.4908,2.747
10/01/2018,19.827,0.1157,23,26,62,62.5142,62.4749,13.8208,14.5884,2.913
10/02/2018,19.899,0.1123,17,61,168,64.9267,63.6768,13.9436,14.718,4.582
10/03/2018,20.103,0.0689,13,67,224,67.9908,65.2664,14.1133,14.8971,1.784
10/04/2018,21.009,0.1287,21,71,180,59.7677,61.2139,13.8652,14.6352,0.336
10/05/2018,21.706,-0.0618,53,49,188,53.4539,57.8446,13.6402,14.3977,-0.165
10/08/2018,21.623,-0.1294,28,26,68,52.6127,57.3853,13.6086,14.3643,0.429
10/09/2018,21.864,0.1337,23,55,146,56.961,59.3744,13.7971,14.5633,-2.09
10/10/2018,25.825,0.0871,33,46,151,42.6663,51.022,13.1579,13.8887,0.034
10/11/2018,25.729,0.2462,37,116,212,40.6689,49.7075,13.0418,13.7661,3.267
10/12/2018,27.741,0.2634,27,103,168,50.6477,54.5642,13.5076,14.2578,1.855
10/15/2018,28.393,0.1157,11,34,88,45.5335,51.3812,13.2187,13.9529,0.373
10/16/2018,29.201,0.2119,33,77,147,50.916,54.1702,13.51,14.2603,1.376
10/17/2018,28.801,0.1326,19,60,151,49.8527,53.5335,13.4517,14.1987,-0.738
10/18/2018,29.559,0.148,40,81,188,44.4669,50.2436,13.1372,13.8668,-1.284
10/19/2018,29.662,0.1917,27,119,241,48.295,52.1783,13.3373,14.078,1.326
10/22/2018,28.719,0.1912,6,35,64,49.8125,52.9491,13.4188,14.164,2.794
10/23/2018,28.617,0.1275,36,79,201,52.1595,54.1362,13.5453,14.2976,2.848
10/24/2018,29.511,0.0745,71,100,361,44.0169,49.4003,13.0807,13.8071,4.127
10/25/2018,30.162,-0.0766,87,91,312,49.2743,52.0741,13.3671,14.1095,2.674
10/26/2018,29.444,0.0747,21,54,183,45.83,50.0414,13.1543,13.8848,0.363
10/29/2018,29.962,0.1672,15,44,94,42.1495,47.8022,12.9074,13.6242,-2.161
10/30/2018,30.011,0.209,38,132,259,43.4269,48.4255,12.9718,13.6922,-0.335
10/31/2018,30.96,0.2161,92,441,816,49.7009,51.5639,13.31,14.0491,-0.183
11/01/2018,31.111,0.1292,49,125,320,53.0868,53.339,13.5143,14.2648,-6.345
11/02/2018,37.086,0.7527,119,664,380,40.2776,45.7329,12.6179,13.3186,-8.385
11/05/2018,37.825,0.2153,19,70,126,36.4888,43.1872,12.2597,12.9405,-6.993
11/06/2018,38.028,-0.2975,146,129,214,38.784,44.3728,12.3923,13.0805,-7.554
11/07/2018,38.666,0.1219,18,51,132,44.8669,47.5808,12.7681,13.4772,-8.4
11/08/2018,38.645,0.1106,59,62,172,43.7606,46.9195,12.6793,13.3835,-3.504
11/09/2018,38.845,0.1389,20,51,127,40.779,45.1328,12.4348,13.1254,-3.254
11/12/2018,41.195,0.2043,24,35,64,34.3258,40.9951,11.8084,12.4642,-4.51
11/13/2018,40.838,-0.7194,325,122,183,33.2583,40.2757,11.6905,12.3397,-7.328
11/14/2018,41.245,-0.2377,111,114,183,30.4077,38.3281,11.3602,11.9911,-5.615
11/15/2018,42.169,0.2337,129,136,210,35.4649,40.8406,11.6406,12.2871,-3.803
11/16/2018,42.449,0.1588,30,86,188,37.7068,41.9654,11.7695,12.4232,-3.017
11/19/2018,43.317,-0.4324,82,55,87,33.2116,39.1776,11.3031,11.9308,-5.135
11/20/2018,43.452,-0.7768,266,81,141,28.9139,36.2902,10.763,11.3608,-3.519
11/21/2018,43.482,-0.2319,118,100,192,28.8234,36.228,10.7509,11.3479,#N/A N/A
11/22/2018,#N/A N/A,0.124,64,70,174,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,-6.651
11/23/2018,41.841,-0.1021,35,35,105,26.7963,34.8409,10.4778,11.0597,-7.651
11/26/2018,42.156,-0.4126,62,25,82,29.5646,36.1532,10.6195,11.2093,-5.953
11/27/2018,41.206,-0.6527,251,111,163,29.3695,36.0308,10.5964,11.1849,-1.559
11/28/2018,43.453,0.2329,88,123,197,37.2331,39.7519,11.0039,11.615,-1.691
11/29/2018,43.145,0.1771,45,86,174,36.3294,39.2618,10.9193,11.5257,-1.141
11/30/2018,42.63,0.1235,39,59,149,35.6786,38.9154,10.8603,11.4635,1.406
12/03/2018,44.249,0.2352,10,42,74,42.7796,42.303,11.2398,11.864,0.734
12/04/2018,45.46,0.1788,63,110,224,37.0418,39.3609,10.7454,11.3422,#N/A N/A
12/05/2018,#N/A N/A,-0.1681,73,78,153,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,-1.724
12/06/2018,44.704,0.0697,32,62,217,35.7892,38.6864,10.6256,11.2157,-2.429
12/07/2018,44.603,-0.101,62,60,196,32.0931,36.6329,10.2467,10.8158,-0.62
12/10/2018,44.792,-0.1882,23,10,50,33.4125,37.2469,10.3142,10.887,-3.445
12/11/2018,44.677,-0.1946,170,173,316,32.8125,36.9235,10.2552,10.8248,-2.527
12/12/2018,44.623,0.117,35,52,132,33.4363,37.1968,10.2838,10.8549,-0.481
12/13/2018,43.794,0.2665,36,178,294,35.9566,38.2857,10.3963,10.9737,-0.535
12/14/2018,43.723,0.1467,61,181,439,32.0879,36.3575,10.0637,10.6226,0.147
12/17/2018,39.789,-0.1659,32,24,74,31.0743,35.8319,9.97,10.5237,1.987
12/18/2018,39.736,-0.2057,65,49,135,34.1718,37.1323,10.0995,10.6604,0.614
12/19/2018,40.037,0.1376,28,52,122,30.5734,35.331,9.7845,10.3279,-1.451
12/20/2018,38.562,0.122,27,50,127,28.0777,33.994,9.5376,10.0673,-2.003
12/21/2018,39.549,0.2556,46,131,219,24.802,32.1056,9.1666,9.6757,-3.014
12/24/2018,39.732,0.1341,11,16,39,22.9578,30.9678,8.9295,9.4254,#N/A N/A
